N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Gene Ontology	Gene Names	Pathway	Interactions	Protein Families	Subcellular Location	Function	Disease	Tissue Specificity	Keywords	Modifications	Natural Variants	Glycosylations	Propeptide	Signal Peptide	Initiator Methionine	Sequence Conflicts	Sequence Uncertainties	Alternative Sequence	Non-Standard Residues	Lipidations	Disulfide Bonds	Cross Links	Protein Existence	InterPro	Polymorphism	PTM	RNA Editing	Active Site	Binding Site	Entry	Entry Name	Entry Status	Sequence	Protein Names	Organism	Sequence Length	Features	Mass Spectrometry	Virus Hosts	Entry Information
308	4.84	5.13	62.6299977302551	15.5900001525879	15.5900001525879	sp|O75367|H2AY_HUMAN	Core histone macro-H2A.1 OS=Homo sapiens OX=9606 GN=H2AFY PE=1 SV=4	HUMAN	4																																												
309	4.83	4.92	35.4699999094009	8.76099988818169	8.76099988818169	sp|Q96HE7|ERO1A_HUMAN	ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2	HUMAN	3																																												
310	4.83	4.86	72.7299988269806	23.0800002813339	23.0800002813339	sp|P62266|RS23_HUMAN	40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3	HUMAN	3																																												
311	4.77	4.8	62.8600001335144	34.2900007963181	25.7099986076355	sp|P31949|S10AB_HUMAN	Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2	HUMAN	2																																												
312	4.75	4.79	87.9800021648407	11.7600001394749	6.90499991178513	sp|P38159|RBMX_HUMAN	RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3	HUMAN	2																																												
312	0	4.79	81.5400004386902	11.7899999022484	6.92299976944923	sp|Q96E39|RMXL1_HUMAN	RNA binding motif protein, X-linked-like-1 OS=Homo sapiens OX=9606 GN=RBMXL1 PE=1 SV=1	HUMAN	2																																												
313	4.72	4.79	34.4900012016296	6.41999989748001	3.80799993872643	sp|P55786|PSA_HUMAN	Puromycin-sensitive aminopeptidase OS=Homo sapiens OX=9606 GN=NPEPPS PE=1 SV=2	HUMAN	3																																												
314	4.71	4.74	34.8600000143051	15.1399999856949	10.0000001490116	sp|Q9Y3F4|STRAP_HUMAN	Serine-threonine kinase receptor-associated protein OS=Homo sapiens OX=9606 GN=STRAP PE=1 SV=1	HUMAN	2																																												
315	4.68	4.75	91.8600022792816	18.9999997615814	15.3799995779991	sp|Q01130|SRSF2_HUMAN	Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4	HUMAN	3																																												
316	4.68	4.72	50.5299985408783	16.3200005888939	10.7900001108646	sp|P39748|FEN1_HUMAN	Flap endonuclease 1 OS=Homo sapiens OX=9606 GN=FEN1 PE=1 SV=1	HUMAN	2																																												
317	4.68	4.72	31.9799989461899	7.78300017118454	5.75300008058548	sp|P17812|PYRG1_HUMAN	CTP synthase 1 OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=2	HUMAN	2																																												
318	4.66	4.81	40.7799988985062	12.9399999976158	6.47099986672401	sp|P07954|FUMH_HUMAN	Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3	HUMAN	2																																												
319	4.65	4.7	91.1099970340729	32.5899988412857	17.0399993658066	sp|P62910|RL32_HUMAN	60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2	HUMAN	2																																												
320	4.6	4.64	42.3000007867813	16.9200003147125	12.0800003409386	sp|Q15293|RCN1_HUMAN	Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1	HUMAN	2																																												
321	4.58	4.64	51.2000024318695	8.53300020098686	6.66700005531311	sp|P35659|DEK_HUMAN	Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1	HUMAN	2																																												
322	4.56	4.61	49.1800010204315	7.95900002121925	6.32700026035309	sp|O76021|RL1D1_HUMAN	Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3	HUMAN	2																																												
323	4.56	4.6	48.309999704361	13.289999961853	5.9069998562336	sp|P55084|ECHB_HUMAN	Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3	HUMAN	2																																												
324	4.56	4.6	51.1399984359741	12.3800002038479	9.12100002169609	sp|Q96AG4|LRC59_HUMAN	Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1	HUMAN	2																																												
325	4.53	4.6	78.2000005245209	28.5699993371964	19.5500001311302	sp|P62847|RS24_HUMAN	40S ribosomal protein S24 OS=Homo sapiens OX=9606 GN=RPS24 PE=1 SV=1	HUMAN	2																																												
326	4.52	4.73	83.4699988365173	21.3699996471405	9.67700034379959	sp|Q07955|SRSF1_HUMAN	Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=2	HUMAN	2																																												
327	4.51	4.55	64.8299992084503	21.3799998164177	15.1700004935265	sp|P39019|RS19_HUMAN	40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2	HUMAN	2																																												
328	4.51	4.54	46.0099995136261	5.62100000679493	3.52899990975857	sp|P11387|TOP1_HUMAN	DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2	HUMAN	2																																												
329	4.48	4.53	43.9999997615814	13.8799995183945	7.52900019288063	sp|P22234|PUR6_HUMAN	Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3	HUMAN	2																																												
330	4.48	4.52	37.8100007772446	11.6200000047684	7.06200003623962	sp|P17980|PRS6A_HUMAN	26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3	HUMAN	2																																												
331	4.47	4.49	52.8500020503998	30.8899998664856	19.5099994540215	sp|Q9BRA2|TXD17_HUMAN	Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1	HUMAN	2																																												
332	4.45	4.58	55.7299971580505	19.8100000619888	7.42999985814095	sp|P12429|ANXA3_HUMAN	Annexin A3 OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=3	HUMAN	2																																												
333	4.45	4.47	51.4900028705597	30.689999461174	22.7699995040894	sp|P26447|S10A4_HUMAN	Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1	HUMAN	5																																												
334	4.44	4.69	40.9099996089935	8.44200029969215	5.84399998188019	sp|Q9NZ01|TECR_HUMAN	Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1	HUMAN	2																																												
335	4.44	4.48	16.8200001120567	5.67900016903877	4.56600002944469	sp|Q92973|TNPO1_HUMAN	Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2	HUMAN	2																																												
336	4.44	4.47	83.8100016117096	28.5699993371964	19.0500006079674	sp|Q9Y3U8|RL36_HUMAN	60S ribosomal protein L36 OS=Homo sapiens OX=9606 GN=RPL36 PE=1 SV=3	HUMAN	2																																												
337	4.43	6.52	63.7000024318695	16.0099998116493	12.8099992871284	sp|P29692|EF1D_HUMAN	Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5	HUMAN	3																																												
338	4.43	4.48	77.3999989032745	26.0300010442734	15.0700002908707	sp|P62249|RS16_HUMAN	40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2	HUMAN	2																																												
339	4.42	4.47	76.9900023937225	11.5099996328354	7.94499963521957	sp|Q15050|RRS1_HUMAN	Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2	HUMAN	2																																												
340	4.42	4.47	60.9300017356873	18.1400001049042	12.0899997651577	sp|P09429|HMGB1_HUMAN	High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3	HUMAN	2																																												
341	4.42	4.46	40.5600011348724	18.07000041008	11.6499997675419	sp|P39687|AN32A_HUMAN	Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1	HUMAN	2																																												
342	4.42	4.45	27.2700011730194	13.9899998903275	13.9899998903275	sp|P43307|SSRA_HUMAN	Translocon-associated protein subunit alpha OS=Homo sapiens OX=9606 GN=SSR1 PE=1 SV=3	HUMAN	3																																												
343	4.35	4.45	44.5899993181229	11.6999998688698	8.60899984836578	sp|P22695|QCR2_HUMAN	Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3	HUMAN	2																																												
344	4.34	10.19	61.0199987888336	12.729999423027	11.4900000393391	sp|Q13310|PABP4_HUMAN	Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1	HUMAN	5																																												
345	4.3	4.39	44.8399990797043	7.54999965429306	4.77700009942055	sp|Q16881|TRXR1_HUMAN	Thioredoxin reductase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=3	HUMAN	2																																												
346	4.3	4.34	64.3599987030029	6.0479998588562	6.0479998588562	sp|Q9Y230|RUVB2_HUMAN	RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3	HUMAN	2																																												
347	4.29	4.33	77.1700024604797	21.7399999499321	14.1299992799759	sp|P18621|RL17_HUMAN	60S ribosomal protein L17 OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=3	HUMAN	2																																												
348	4.29	4.32	30.8600008487701	15.2400001883507	11.5199998021126	sp|O15260|SURF4_HUMAN	Surfeit locus protein 4 OS=Homo sapiens OX=9606 GN=SURF4 PE=1 SV=3	HUMAN	2																																												
349	4.28	4.31	80.239999294281	19.3499997258186	14.1100004315376	sp|Q15056|IF4H_HUMAN	Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5	HUMAN	2																																												
350	4.25	4.29	43.3999985456467	9.13700014352798	5.58400005102158	sp|P61160|ARP2_HUMAN	Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1	HUMAN	2																																												
351	4.22	4.33	29.5399993658066	12.6200005412102	9.23099964857101	sp|Q13347|EIF3I_HUMAN	Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens OX=9606 GN=EIF3I PE=1 SV=1	HUMAN	2																																												
352	4.19	4.24	76.529997587204	15.0199994444847	15.0199994444847	sp|P48047|ATPO_HUMAN	ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1	HUMAN	2																																												
353	4.19	4.21	84.3500018119812	31.2999993562698	23.479999601841	sp|P62854|RS26_HUMAN	40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3	HUMAN	2																																												
353	0	2.18	58.2599997520447	18.2600006461143	10.4299999773502	sp|Q5JNZ5|RS26L_HUMAN	Putative 40S ribosomal protein S26-like 1 OS=Homo sapiens OX=9606 GN=RPS26P11 PE=5 SV=1	HUMAN	1																																												
354	4.17	4.29	34.2400014400482	3.63299995660782	2.63400003314018	sp|P53396|ACLY_HUMAN	ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3	HUMAN	2																																												
355	4.17	4.19	29.3599992990494	9.54699963331223	7.15999975800514	sp|P14324|FPPS_HUMAN	Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=4	HUMAN	3																																												
356	4.16	4.19	59.5200002193451	12.7000004053116	12.7000004053116	sp|P33316|DUT_HUMAN	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=DUT PE=1 SV=4	HUMAN	2																																												
357	4.15	4.18	24.49000030756	2.71199997514486	2.71199997514486	sp|Q15393|SF3B3_HUMAN	Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4	HUMAN	2																																												
358	4.14	4.24	75.9700000286102	7.09400027990341	4.57700006663799	sp|P08621|RU17_HUMAN	U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=2	HUMAN	2																																												
359	4.13	4.14	38.7699991464615	13.6399999260902	8.8239997625351	sp|Q7L2H7|EIF3M_HUMAN	Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1	HUMAN	2																																												
360	4.11	4.13	30.349999666214	3.35199981927872	3.35199981927872	sp|Q99829|CPNE1_HUMAN	Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1	HUMAN	2																																												
361	4.1	4.11	36.1000001430511	13.0999997258186	9.62599962949753	sp|P11766|ADHX_HUMAN	Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4	HUMAN	2																																												
362	4.09	4.09	51.9500017166138	18.75	14.0599995851517	sp|P30048|PRDX3_HUMAN	Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3	HUMAN	2																																												
363	4.08	4.09	28.7499994039536	3.35800014436245	3.35800014436245	sp|Q99460|PSMD1_HUMAN	26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2	HUMAN	2																																												
364	4.07	4.09	30.4199993610382	2.65399999916553	2.65399999916553	sp|P42704|LPPRC_HUMAN	Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3	HUMAN	2																																												
365	4.07	4.09	57.0800006389618	8.33299979567528	8.33299979567528	sp|Q01081|U2AF1_HUMAN	Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3	HUMAN	2																																												
365	0	4.09	57.0800006389618	8.33299979567528	8.33299979567528	sp|P0DN76|U2AF5_HUMAN	Splicing factor U2AF 35 kDa subunit-like protein OS=Homo sapiens OX=9606 GN=U2AF1L5 PE=1 SV=1	HUMAN	2																																												
365	0	4.01	34.0900003910065	9.09100025892258	9.09100025892258	sp|Q8WU68|U2AF4_HUMAN	Splicing factor U2AF 26 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1L4 PE=1 SV=2	HUMAN	2																																												
366	4.06	4.08	26.8200010061264	3.77399995923042	3.77399995923042	sp|P16070|CD44_HUMAN	CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3	HUMAN	2																																												
367	4.05	6.64	81.0199975967407	30.6600004434586	30.6600004434586	sp|O60361|NDK8_HUMAN	Putative nucleoside diphosphate kinase OS=Homo sapiens OX=9606 GN=NME2P1 PE=5 SV=1	HUMAN	4																																												
367	0	9.08	67.110002040863	40.7900005578995	35.5300009250641	sp|P22392|NDKB_HUMAN	Nucleoside diphosphate kinase B OS=Homo sapiens OX=9606 GN=NME2 PE=1 SV=1	HUMAN	5																																												
368	4.05	4.07	20.4300001263618	4.06100004911423	4.06100004911423	sp|P49321|NASP_HUMAN	Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2	HUMAN	2																																												
369	4.05	4.06	62.5	10.9399996697903	10.9399996697903	sp|P32969|RL9_HUMAN	60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9P9 PE=1 SV=1	HUMAN	2																																												
370	4.02	4.1	50	22.3299995064735	15.5300006270409	sp|P30043|BLVRB_HUMAN	Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3	HUMAN	2																																												
371	4.02	4.03	60.9300017356873	17.8800001740456	17.8800001740456	sp|P62277|RS13_HUMAN	40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2	HUMAN	2																																												
372	4.02	4.03	38.4299993515015	12.9399999976158	12.9399999976158	sp|P38117|ETFB_HUMAN	Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3	HUMAN	2																																												
373	4.02	4.03	62.9899978637695	24.6800005435944	24.6800005435944	sp|P00441|SODC_HUMAN	Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=2	HUMAN	2																																												
374	4.02	4.02	52.2700011730194	10.2300003170967	10.2300003170967	sp|O75489|NDUS3_HUMAN	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS3 PE=1 SV=1	HUMAN	2																																												
375	4.01	4.03	42.509999871254	4.08699996769428	4.08699996769428	sp|P33992|MCM5_HUMAN	DNA replication licensing factor MCM5 OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=5	HUMAN	2																																												
376	4.01	4.02	35.0199997425079	12.83999979496	12.83999979496	sp|P15328|FOLR1_HUMAN	Folate receptor alpha OS=Homo sapiens OX=9606 GN=FOLR1 PE=1 SV=3	HUMAN	2																																												
377	4.01	4.02	48.0800002813339	26.9199997186661	26.9199997186661	sp|P84090|ERH_HUMAN	Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1	HUMAN	2																																												
378	4.01	4.02	36.9899988174438	17.339999973774	17.339999973774	sp|P51571|SSRD_HUMAN	Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1	HUMAN	2																																												
379	4	6	59.2700004577637	15.3200000524521	15.3200000524521	sp|P31947|1433S_HUMAN	14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1	HUMAN	3																																												
380	4	4.02	28.5400003194809	2.58399993181229	2.58399993181229	sp|Q06033|ITIH3_HUMAN	Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens OX=9606 GN=ITIH3 PE=1 SV=2	HUMAN	2																																												
381	4	4.01	64.2599999904633	9.6390001475811	9.6390001475811	sp|P62753|RS6_HUMAN	40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1	HUMAN	2																																												
382	4	4	31.5699994564056	3.28299999237061	3.28299999237061	sp|P23921|RIR1_HUMAN	Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens OX=9606 GN=RRM1 PE=1 SV=1	HUMAN	2																																												
383	4	4	59.0300023555756	12.780000269413	12.780000269413	sp|P80723|BASP1_HUMAN	Brain acid soluble protein 1 OS=Homo sapiens OX=9606 GN=BASP1 PE=1 SV=2	HUMAN	2																																												
384	4	4	36.489999294281	7.18400031328201	7.18400031328201	sp|P40121|CAPG_HUMAN	Macrophage-capping protein OS=Homo sapiens OX=9606 GN=CAPG PE=1 SV=2	HUMAN	2																																												
385	4	4	17.8299993276596	4.5779999345541	4.5779999345541	sp|P05543|THBG_HUMAN	Thyroxine-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA7 PE=1 SV=2	HUMAN	2																																												
386	4	4	45.7599997520447	20.3400000929832	20.3400000929832	sp|P30046|DOPD_HUMAN	D-dopachrome decarboxylase OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=3	HUMAN	2																																												
386	0	2	32.0899993181229	9.7010001540184	9.7010001540184	sp|A6NHG4|DDTL_HUMAN	D-dopachrome decarboxylase-like protein OS=Homo sapiens OX=9606 GN=DDTL PE=2 SV=1	HUMAN	1																																												
387	4	4	51.0599970817566	25.5299985408783	25.5299985408783	sp|P56134|ATPK_HUMAN	ATP synthase subunit f, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MF PE=1 SV=3	HUMAN	2																																												
388	4	4	68.419998884201	51.7499983310699	51.7499983310699	sp|P05386|RLA1_HUMAN	60S acidic ribosomal protein P1 OS=Homo sapiens OX=9606 GN=RPLP1 PE=1 SV=1	HUMAN	2																																												
389	4	4	59.3299984931946	35.3300005197525	35.3300005197525	sp|O43169|CYB5B_HUMAN	Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=3	HUMAN	2																																												
390	3.93	4.02	69.7200000286102	8.67400020360947	7.20100030303001	sp|P23588|IF4B_HUMAN	Eukaryotic translation initiation factor 4B OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=2	HUMAN	2																																												
391	3.92	3.96	41.7400002479553	17.3899993300438	17.3899993300438	sp|P14174|MIF_HUMAN	Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4	HUMAN	2																																												
392	3.91	12.44	74.5000004768372	27.5200009346008	22.4800005555153	sp|P12236|ADT3_HUMAN	ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4	HUMAN	6																																												
