Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene41171_i0_length356.p1	10.3	2.0	12	1	13.0	8604.123	0.006043220741450743	0.027071151083659137	0.01655718591255494	117
Efra.gene41171_i0_length356.p1	12.2	2.91	32	2	22.0	9547.8369	0.008536551819144814	0.018602201377868485	0.01356937659850665	117
Efra.gene41171_i1_length366.p1	0.4	2.0	12	1	12.0	3644.86	0.015404806339628834	0.013720444197515636	0.014562625268572235	86
Efra.gene42768_i0_length273.p1	0.1	2.0	36	3	29.0	4901.6026999999995	0.03507091042139407	0.019842854598304694	0.02745688250984938	75
Efra.gene42768_i0_length273.p1	0.2	2.0	12	1	10.0	1071.578	0.013562656559043042	0.010499948741444557	0.0120313026502438	75
Efra.gene42768_i0_length273.p1	0.3	2.0	12	1	12.0	2979.732	0.018241707913237586	0.04239535042066325	0.03031852916695042	75
Efra.gene42768_i0_length273.p1	0.4	2.0	22	2	21.0	11547.664	0.03091231138818853	0.04984466102597366	0.040378486207081093	75
Efra.gene42768_i0_length273.p1	1.3	2.0	12	1	8.0	1138.787	0.0115094069482417	0.014298431937549292	0.012903919442895496	75
Efra.gene42768_i0_length273.p1	1.4	2.0	12	1	13.0	2885.069	0.014029532866031631	0.013435674068715379	0.013732603467373504	75
Efra.gene42768_i0_length273.p1	3.1	1.42	24	2	19.0	2060.9781	0.011926385675769566	0.008572671246428498	0.010249528461099031	75
Efra.gene42768_i0_length273.p1	3.4	2.0	12	1	13.0	2393.582	0.011543406180883516	0.008623568020787087	0.0100834871008353	75
Efra.gene42768_i0_length273.p1	5.1	2.0	12	1	11.0	3188.173	0.003828938828566594	0.005298964355237225	0.0045639515919019095	75
Efra.gene42768_i0_length273.p1	5.4	1.85	12	1	9.0	0	0.006384101996753103	0	0.0031920509983765517	75
Efra.gene42768_i0_length273.p1	10.1	2.01	12	1	11.0	2157.855	0.005206659594117647	0.004387648007335528	0.004797153800726588	75
Efra.gene42768_i0_length273.p1	10.3	2.0	12	1	11.0	2578.042	0.007977051378714982	0.012653617410158979	0.01031533439443698	75
Efra.gene42777_i0_length357.p1	0.1	2.0	21	1	17.0	2421.939	0.013067039972903986	0.006231728158106917	0.009649384065505452	118
Efra.gene42777_i0_length357.p1	0.2	2.0	21	1	24.0	1599.277	0.020688798140913116	0.00996016052212087	0.015324479331516993	118
Efra.gene42777_i0_length357.p1	0.3	2.0	21	1	21.0	1020.717	0.020290035284851127	0.00923050853927783	0.014760271912064478	118
Efra.gene42777_i0_length357.p1	0.4	2.0	21	1	18.0	3485.016	0.016840847608577285	0.009561114969165837	0.013200981288871561	118
Efra.gene42777_i0_length357.p1	1.1	2.0	21	1	17.0	1168.375	0.011860447847371391	0.004076512398382543	0.007968480122876967	118
Efra.gene42777_i0_length357.p1	1.3	2.0	21	1	10.0	492.6202	0.00914412628303101	0.0039313108407896934	0.006537718561910352	118
Efra.gene42777_i0_length357.p1	1.4	2.0	42	2	36.0	5999.839	0.02469344115924733	0.017759147255472747	0.02122629420736004	118
Efra.gene42777_i0_length357.p1	3.1	2.0	63	3	44.0	1352.4129	0.01755444814007117	0.003575455300932829	0.010564951720502	118
Efra.gene42777_i0_length357.p1	3.2	2.0	21	1	15.0	1074.869	0.012318623800095267	0.0029275809592020086	0.007623102379648638	118
Efra.gene42777_i0_length357.p1	3.4	2.0	21	1	22.0	7613.93	0.012416310429242374	0.017435195397094868	0.014925752913168621	118
Efra.gene42777_i0_length357.p1	5.1	2.0	21	1	18.0	803.08	0.003982332371775733	0.0008483736771900112	0.002415353024482872	118
Efra.gene42777_i0_length357.p1	5.2	1.7	21	1	8.0	0	0.004216223820856053	0	0.0021081119104280266	118
Efra.gene42777_i0_length357.p1	5.3	2.0	21	1	8.0	349.9638	0.003008465871541717	0.0007354636006136918	0.0018719647360777043	118
Efra.gene42777_i0_length357.p1	5.4	2.0	21	1	31.0	0	0.013976494484417106	0	0.006988247242208553	118
Efra.gene42777_i0_length357.p1	7.1	2.0	21	1	17.0	711.5212	0.005509830915472551	0.0010734423005041597	0.0032916366079883555	118
Efra.gene42777_i0_length357.p1	10.3	2.0	21	1	22.0	524.567	0.010140319549213959	0.0016364582616023142	0.005888388905408137	118
Efra.gene42777_i0_length357.p1	12.1	2.0	21	1	13.0	775.6569	0.008097532222432115	0.002743666335553924	0.0054205992789930196	118
Efra.gene42777_i0_length357.p1	12.2	1.49	21	1	11.0	568.3265	0.004232104079830269	0.001097895768431177	0.002664999924130723	118
Efra.gene42777_i0_length357.p1	12.3	2.0	21	1	14.0	841.8699	0.0052153451119806805	0.001750887743892371	0.0034831164279365257	118
Efra.gene42958_i0_length354.p1	0.2	2.0	99	5	90.0	18712.495000000003	0.07824609553294064	0.11753588700109319	0.09789099126701692	117
Efra.gene42958_i0_length354.p1	0.4	2.0	96	6	85.0	25378.759	0.08020593614151479	0.0702215305865124	0.0752137333640136	117
Efra.gene42958_i0_length354.p1	1.1	2.04	43	2	32.0	2035.962	0.02251636554634207	0.007164276277538767	0.014840320911940418	117
Efra.gene42958_i0_length354.p1	1.2	4.07	56	3	41.0	0	0.029270553508775943	0	0.014635276754387971	117
Efra.gene42958_i0_length354.p1	1.4	6.02	102	6	84.0	28211.044	0.05811049116107776	0.08421662161601516	0.07116355638854646	117
Efra.gene42958_i0_length354.p1	7.1	2.05	68	3	47.0	4016.184	0.01536325905339908	0.006110835710802946	0.010737047382101014	117
Efra.gene42958_i0_length354.p1	7.2	3.28	124	6	75.0	9871.5813	0.029270918645617382	0.023521086637790258	0.02639600264170382	117
Efra.gene42958_i0_length354.p1	10.3	2.08	61	3	46.0	5696.9078	0.021383704162056476	0.01792418027537219	0.019653942218714332	117
Efra.gene42958_i0_length354.p1	12.1	2.02	68	3	41.0	1490.5605	0.025756647529340284	0.005317498647654214	0.01553707308849725	117
Efra.gene42958_i0_length354.p1	12.2	2.2	134	8	90.0	15011.064900000001	0.03492225744195606	0.029246294746200923	0.03208427609407849	117
Efra.gene42958_i0_length354.p1	12.3	2.01	43	2	28.0	1527.0719	0.010519841422456757	0.0032030886001637587	0.006861465011310258	117
Efra.gene42994_i0_length354.p1	7.2	1.68	26	1	9.0	436.8215	0.0035125102374740855	0.0010408176800154093	0.0022766639587447476	117
Efra.gene42994_i0_length354.p1	7.3	4.0	91	4	52.0	7412.5656	0.01742257314496904	0.013150774354128819	0.01528667374954893	117
Efra.gene42994_i0_length354.p1	10.2	2.0	26	1	10.0	0	0.0041975096003286135	0	0.0020987548001643068	117
Efra.gene42994_i0_length354.p1	10.3	4.0	93	4	45.0	4555.4425	0.02091884102809873	0.014332788149404873	0.0176258145887518	117
Efra.gene43037_i0_length354.p1	1.1	2.76	87	6	67.0	14858.5177	0.0471436403626537	0.05228512412191381	0.04971438224228375	117
Efra.gene43037_i0_length354.p1	1.2	3.29	50	3	45.0	0	0.0321262172657297	0	0.01606310863286485	117
Efra.gene43037_i0_length354.p1	1.3	4.61	50	3	34.0	3564.0105000000003	0.031355756108991814	0.028685358912462832	0.030020557510727325	117
Efra.gene43037_i0_length354.p1	3.1	4.19	263	14	166.0	12151.291299999999	0.06679419777927624	0.03239967293600099	0.049596935357638615	117
Efra.gene43037_i0_length354.p1	5.1	4.11	121	7	83.0	16171.355999999998	0.018519925569407188	0.017229431912292717	0.017874678740849952	117
Efra.gene43037_i0_length354.p1	5.2	4.0	170	9	75.0	0	0.039864936767709476	0	0.019932468383854738	117
Efra.gene43037_i0_length354.p1	5.3	5.19	121	7	72.0	6108.588100000001	0.02730761329553251	0.012947175870923906	0.02012739458322821	117
Efra.gene43037_i0_length354.p1	7.1	2.82	70	4	52.0	8858.4298	0.01699764831439898	0.01347856800472314	0.015238108159561059	117
Efra.gene43037_i0_length354.p1	7.2	3.74	149	9	107.0	18268.099300000005	0.04175984393441413	0.043527529509690174	0.042643686722052154	117
Efra.gene43037_i0_length354.p1	7.3	6.16	87	6	73.0	23613.464	0.024458612299668076	0.04189309795563147	0.03317585512764977	117
Efra.gene43037_i0_length354.p1	10.1	2.04	70	4	51.0	10254.519	0.015474337954545456	0.013365961846529315	0.014420149900537384	117
Efra.gene43037_i0_length354.p1	10.2	4.58	90	5	67.0	0	0.028123314322201706	0	0.014061657161100853	117
Efra.gene43037_i0_length354.p1	10.3	5.12	61	4	57.0	13174.022	0.02649719863559172	0.04144942371714693	0.03397331117636933	117
Efra.gene43037_i0_length354.p1	12.1	2.38	103	6	57.0	9381.829300000001	0.03580802217493649	0.03346919807365933	0.034638610124297906	117
Efra.gene43037_i0_length354.p1	12.2	1.41	107	6	71.0	9349.2932	0.027549780870876443	0.018215375552460104	0.022882578211668274	117
Efra.gene43037_i0_length354.p1	12.3	3.43	90	5	70.0	13105.608999999999	0.026299603556141894	0.027489489385603624	0.02689454647087276	117
Efra.gene43796_i1_length351.p1	7.2	1.56	32	3	28.0	3918.665	0.011022014883108338	0.009417522478205062	0.0102197686806567	116
Efra.gene44522_i0_length345.p1	3.4	2.04	27	2	18.0	1401.4079	0.010515248545339235	0.0033216942636706223	0.0069184714045049285	114
Efra.gene47379_i0_length333.p1	0.1	4.25	118	6	85.0	23005.117000000002	0.07008685076375773	0.06349785694232599	0.06679235385304186	110
Efra.gene47379_i0_length333.p1	0.2	6.09	87	5	71.0	17126.5587	0.06565558743354928	0.11442003488017079	0.09003781115686003	110
Efra.gene47379_i0_length333.p1	0.3	3.43	106	5	78.0	16660.9256	0.08084393279730294	0.1616250706007512	0.12123450169902708	110
Efra.gene47379_i0_length333.p1	0.4	10.0	83	6	75.0	25930.618	0.07527348552318634	0.07631430504063287	0.0757938952819096	110
Efra.gene47379_i0_length333.p1	1.4	2.0	89	6	81.0	27545.527199999997	0.059600987525274235	0.08746270859083614	0.07353184805805518	110
Efra.gene47379_i0_length333.p1	3.2	4.0	48	3	39.0	8565.5391	0.03435776165335662	0.025026343443512365	0.029692052548434492	110
Efra.gene47379_i0_length333.p1	3.4	6.21	70	4	59.0	13343.668	0.03571998066462207	0.032778002889545306	0.03424899177708369	110
Efra.gene47379_i0_length333.p1	5.2	3.74	93	4	31.0	0	0.017526075837149362	0	0.008763037918574681	110
Efra.gene47379_i0_length333.p1	5.3	4.01	66	4	51.0	6206.276	0.02057380410788415	0.013991312842194644	0.017282558475039397	110
Efra.gene47379_i0_length333.p1	5.4	4.97	88	5	68.0	0	0.03288779816509174	0	0.01644389908254587	110
Efra.gene47379_i0_length333.p1	7.3	4.0	68	3	42.0	2634.8698	0.014967574201814313	0.004972045709297268	0.00996980995555579	110
Efra.gene47379_i0_length333.p1	10.2	2.13	44	3	33.0	0	0.014733258697153431	0	0.007366629348576716	110
Efra.gene48207_i0_length327.p1	1.2	2.0	13	1	6.0	0	0.0046404536050498445	0	0.0023202268025249223	108
Efra.gene48207_i0_length327.p1	10.1	2.0	13	1	12.0	1659.415	0.003944439086452763	0.0023431605170710565	0.0031437998017619095	108
Efra.gene48207_i0_length327.p1	10.3	2.0	13	1	11.0	648.0023	0.005539619012996514	0.0022087103488657124	0.0038741646809311134	108
Efra.gene48207_i0_length327.p1	12.2	1.66	13	1	11.0	762.384	0.004623965568703441	0.0016091451827380534	0.003116555375720747	108
Efra.gene482_i1_length4723.p1	0.2	2.0	20	1	12.0	371.914	0.0007824609553294063	0.00017520342107556168	0.000478832188202484	1560
Efra.gene482_i1_length4723.p1	1.4	2.0	20	1	11.0	951.9113	0.0005707280381891566	0.0002131259847139362	0.00039192701145154645	1560
Efra.gene482_i1_length4723.p1	3.1	2.0	20	1	12.0	696.2286	0.0003621372168755941	0.00013922951708447148	0.00025068336698003276	1560
Efra.gene482_i1_length4723.p1	3.4	2.0	20	1	16.0	1623.968	0.0006830417858510956	0.00028128904294061493	0.00048216541439585525	1560
Efra.gene482_i1_length4723.p1	5.4	2.0	20	1	13.0	0	0.0004433404164411877	0	0.00022167020822059385	1560
Efra.gene482_i1_length4723.p1	10.2	2.0	20	1	9.0	0	0.0002833318980221814	0	0.0001416659490110907	1560
Efra.gene482_i1_length4723.p1	10.3	2.0	20	1	16.0	805.5808	0.0005578357607492994	0.00019009490752481392	0.00037396533413705665	1560
Efra.gene482_i1_length4723.p1	12.2	2.0	20	1	15.0	1063.583	0.00043652821802445075	0.0001554146663424689	0.00029597144218345984	1560
Efra.gene49354_i0_length324.p1	3.1	2.03	22	2	17.0	3068.094	0.007479656535467877	0.00894517701854554	0.00821241677700671	107
Efra.gene49354_i0_length324.p1	10.3	1.43	22	2	18.0	3249.9805	0.009149549159953462	0.011181059323427524	0.010165304241690494	107
Efra.gene49456_i1_length324.p1	1.1	2.0	11	1	11.0	1963.881	0.00838500071126801	0.00748651901749306	0.007935759864380535	108
Efra.gene49456_i1_length324.p1	3.1	2.13	29	2	32.0	3593.6681999999996	0.013948989094467327	0.01038050009663442	0.012164744595550874	108
Efra.gene49456_i1_length324.p1	3.4	1.66	11	1	10.0	4459.138	0.0061663494556001685	0.01115647775810146	0.008661413606850814	108
Efra.gene49456_i1_length324.p1	5.1	6.0	97	6	108.0	14279.0148	0.02610640110386314	0.01648104974687889	0.021293725425371016	108
Efra.gene49456_i1_length324.p1	5.2	4.0	29	2	30.0	0	0.017274805932674105	0	0.008637402966337053	108
Efra.gene49456_i1_length324.p1	5.3	2.0	11	1	14.0	3735.743	0.005752298171049671	0.008577748394161758	0.007165023282605714	108
Efra.gene49456_i1_length324.p1	5.4	2.0	40	3	42.0	0	0.020689219433922094	0	0.010344609716961047	108
Efra.gene49456_i1_length324.p1	7.1	2.0	58	4	53.0	8175.0803	0.01876823668048221	0.013475383686499871	0.016121810183491042	108
Efra.gene49456_i1_length324.p1	7.2	0.62	29	2	27.0	4452.657999999999	0.011415658271790778	0.011493494711800027	0.011454576491795402	108
Efra.gene49456_i1_length324.p1	10.1	6.0	50	4	48.0	17479.884	0.01577775634581105	0.024682297093724045	0.02023002671976755	108
Efra.gene49456_i1_length324.p1	10.2	2.17	29	2	25.0	0	0.01136825516755666	0	0.00568412758377833	108
Efra.gene49456_i1_length324.p1	10.3	4.0	25	2	21.0	5924.0747	0.010575636297538802	0.020192158418795028	0.015383897358166915	108
Efra.gene49456_i1_length324.p1	12.1	2.02	29	2	31.0	4560.228	0.02109741657382954	0.017624079493303215	0.019360748033566376	108
Efra.gene49456_i1_length324.p1	12.3	2.01	40	3	36.0	5573.5064	0.014652636266993339	0.012664850760363498	0.013658743513678418	108
Efra.gene50115_i0_length321.p1	0.1	6.14	151	10	127.0	42852.5824	0.10866962321528253	0.12274348229803224	0.1157065527566574	106
Efra.gene50115_i0_length321.p1	0.2	4.08	117	8	121.0	16082.792700000004	0.1161142530880336	0.11150138255544544	0.11380781782173952	106
Efra.gene50115_i0_length321.p1	0.3	4.34	111	7	101.0	8997.120499999999	0.10863281245501157	0.09057325165574114	0.09960303205537635	106
Efra.gene50115_i0_length321.p1	0.4	8.0	75	5	76.0	19245.608000000004	0.0791555143363318	0.05877755843242371	0.06896653638437776	106
Efra.gene50115_i0_length321.p1	1.1	4.0	83	6	77.0	11771.9332	0.0598024579030058	0.045722549936048636	0.05276250391952722	106
Efra.gene50115_i0_length321.p1	1.2	2.17	58	4	36.0	0	0.02836805600068207	0	0.014184028000341036	106
Efra.gene50115_i0_length321.p1	1.3	8.0	81	5	61.0	5018.0994	0.06209379338231813	0.04458005187368906	0.053336922628003595	106
Efra.gene50115_i0_length321.p1	1.4	4.01	75	5	86.0	11710.7749	0.06566798765305082	0.03858729070727817	0.0521276391801645	106
Efra.gene50115_i0_length321.p1	3.1	4.05	90	6	86.0	11043.374099999999	0.03819522721385983	0.03250124330185448	0.03534823525785716	106
Efra.gene50115_i0_length321.p1	3.2	6.01	75	5	70.0	15635.639000000001	0.06399486326338799	0.04740729251587471	0.05570107788963135	106
Efra.gene50115_i0_length321.p1	3.4	2.6	75	5	59.0	7444.1859	0.03706790446328705	0.018976289235376188	0.028022096849331622	106
Efra.gene50115_i0_length321.p1	5.1	6.22	93	7	97.0	45448.33500000001	0.02388981987806344	0.053446896760695285	0.03866835831937936	106
Efra.gene50115_i0_length321.p1	5.2	7.2	75	5	61.0	0	0.03578818285674749	0	0.017894091428373744	106
Efra.gene50115_i0_length321.p1	5.3	6.08	94	6	75.0	8622.2906	0.031397314815028526	0.020171437921476975	0.025784376368252752	106
Efra.gene50115_i0_length321.p1	5.4	4.04	56	4	51.0	0	0.025596635364340273	0	0.012798317682170136	106
Efra.gene50115_i0_length321.p1	7.1	6.06	152	11	131.0	28209.2465	0.04726468717612358	0.04737601074962033	0.047320348962871954	106
Efra.gene50115_i0_length321.p1	7.2	4.08	75	5	77.0	9737.861	0.033170025921807164	0.0256102738575313	0.02939014988966923	106
Efra.gene50115_i0_length321.p1	7.3	6.0	63	4	41.0	4112.182400000001	0.015162569553050889	0.008052581753770906	0.011607575653410897	106
Efra.gene50115_i0_length321.p1	10.1	6.0	179	13	147.0	46555.4984	0.049231065201669866	0.06697857443380696	0.058104819817738414	106
Efra.gene50115_i0_length321.p1	10.2	4.23	88	6	79.0	0	0.036601491731922044	0	0.018300745865961022	106
Efra.gene50115_i0_length321.p1	10.3	3.22	105	7	91.0	7413.0826	0.04669243195517131	0.02574417317693257	0.03621830256605194	106
Efra.gene50115_i0_length321.p1	12.1	4.0	43	3	49.0	13459.963999999998	0.03397672809151124	0.053000708445635196	0.043488718268573215	106
Efra.gene50115_i0_length321.p1	12.2	4.0	88	6	67.0	7537.7426	0.028695553049003515	0.016209911710156562	0.022452732379580037	106
Efra.gene52470_i0_length312.p1	0.4	2.0	8	1	9.0	2117.742	0.009553942393327498	0.00659212573025181	0.008073034061789655	104
Efra.gene52470_i0_length312.p1	5.4	1.46	8	1	10.0	0	0.005115466343552167	0	0.0025577331717760833	104
Efra.gene56456_i0_length297.p1	1.2	2.0	7	1	8.0	0	0.0068186257053793635	0	0.0034093128526896817	98
Efra.gene56589_i0_length261.p1	0.2	2.25	64	3	54.0	11538.850199999999	0.06387065007456316	0.09860268419445646	0.0812366671345098	86
Efra.gene56589_i0_length261.p1	3.2	3.92	36	2	25.0	5826.4259999999995	0.02817049628703957	0.021774047559980032	0.0249722719235098	86
Efra.gene56589_i0_length261.p1	10.2	2.64	36	2	24.0	0	0.013705356927584587	0	0.006852678463792294	86
Efra.gene59164_i0_length291.p1	0.4	2.0	11	1	8.0	1050.595	0.009200092675056108	0.00354282636531664	0.006371459520186374	96
Efra.gene59164_i0_length291.p1	5.1	2.0	341	22	298.0	30384.76419999999	0.08103862009324184	0.03945436148846261	0.060246490790852224	96
Efra.gene59690_i0_length288.p1	1.2	4.05	50	3	33.0	0	0.029015046751574822	0	0.014507523375787411	95
Efra.gene59690_i0_length288.p1	1.3	2.0	19	1	18.0	488.5306	0.020444341289639862	0.0048425636919695566	0.012643452490804709	95
Efra.gene59690_i0_length288.p1	3.1	2.08	39	2	31.0	927.9078999999999	0.015362241936933098	0.0030470902857382886	0.009204666111335693	95
Efra.gene59690_i0_length288.p1	3.2	2.36	26	2	21.0	3346.2757	0.021421438439744613	0.01132070563487638	0.016371072037310495	95
Efra.gene59690_i0_length288.p1	3.4	2.0	19	1	11.0	835.7048	0.007711182266582106	0.0023770003068616964	0.005044091286721901	95
Efra.gene59690_i0_length288.p1	5.1	4.48	65	4	73.0	5113.932699999999	0.020060708216652727	0.006710297656298861	0.013385502936475793	95
Efra.gene59690_i0_length288.p1	5.2	4.0	39	2	23.0	0	0.015056357170793852	0	0.007528178585396926	95
Efra.gene59690_i0_length288.p1	5.3	4.0	39	2	38.0	1454.2341999999999	0.01774994864209613	0.003796040314135752	0.010772994478115942	95
Efra.gene59690_i0_length288.p1	7.1	2.04	39	2	33.0	1287.3786	0.013285004077306572	0.0024124345982937502	0.007848719337800162	95
Efra.gene59690_i0_length288.p1	7.2	2.06	58	3	45.0	1951.4225	0.02162966830444568	0.005726433471748571	0.013678050888097126	95
Efra.gene59690_i0_length288.p1	7.3	6.0	50	3	51.0	2914.9192000000003	0.02104463440405471	0.006369004467632737	0.013706819435843724	95
Efra.gene59690_i0_length288.p1	10.1	2.0	58	3	55.0	7368.91	0.020552603660990713	0.011829065368545756	0.016190834514768236	95
Efra.gene59690_i0_length288.p1	10.2	2.11	39	2	27.0	0	0.013957824028882198	0	0.006978912014441099	95
Efra.gene59690_i0_length288.p1	10.3	2.06	39	2	31.0	1355.7912999999999	0.017747985124892184	0.005253578327096199	0.011500781725994192	95
Efra.gene59690_i0_length288.p1	12.2	2.15	46	3	39.0	3341.9415	0.018637457392707075	0.008019004362734148	0.013328230877720611	95
Efra.gene59690_i0_length288.p1	12.3	0.55	31	2	28.0	2169.208	0.012956015225552005	0.005603674751271104	0.009279844988411555	95
Efra.gene6232_i1_length1047.p1	12.3	1.66	11	1	11.0	1912.048	0.00138947412876661	0.001348387986494299	0.0013689310576304545	348
Efra.gene62669_i0_length282.p1	0.1	2.01	193	14	180.0	112283.38400000002	0.17554960722611046	0.36657247456277736	0.27106104089444394	93
Efra.gene62669_i0_length282.p1	0.4	2.07	36	3	36.0	16090.391499999998	0.042735914361550956	0.05601049799899676	0.049373206180273854	93
Efra.gene62669_i0_length282.p1	1.1	2.0	35	3	35.0	16902.3344	0.0309827005753598	0.07482595358822292	0.05290432708179136	93
Efra.gene62669_i0_length282.p1	1.2	2.04	22	2	19.0	0	0.017064893902441366	0	0.008532446951220683	93
Efra.gene62669_i0_length282.p1	1.4	2.0	57	5	54.0	23723.592	0.046997194464373955	0.0890967816656075	0.06804698806499072	93
Efra.gene62669_i0_length282.p1	3.1	2.0	35	3	33.0	7303.9472000000005	0.016705039359099987	0.02450071351530269	0.020602876437201337	93
Efra.gene62669_i0_length282.p1	3.4	2.0	85	6	66.0	35244.081999999995	0.04726208485969678	0.10240076495731616	0.07483142490850647	93
Efra.gene62669_i0_length282.p1	5.4	2.04	63	5	69.0	0	0.039471598367021875	0	0.019735799183510937	93
Efra.gene62669_i0_length282.p1	7.1	2.0	22	2	30.0	16625.18	0.012337002808837969	0.03182411063272315	0.022080556720780558	93
Efra.gene6459_i2_length357.p1	1.2	2.0	11	1	13.0	0	0.009202255454081897	0	0.004601127727040948	118
Efra.gene6459_i2_length357.p1	10.1	2.0	11	1	17.0	1306.476	0.005114399832434515	0.001688457811161959	0.003401428821798237	118
Efra.gene6519_i1_length1659.p1	12.3	2.29	50	3	23.0	2463.4721	0.0018315795333741674	0.001095226385944065	0.0014634029596591162	552
Efra.gene6586_i0_length1651.p1	1.1	2.0	20	1	17.0	1283.508	0.002591727492573748	0.0009785732486952603	0.001785150370634504	540
Efra.gene6586_i0_length1651.p1	1.2	2.0	20	1	10.0	0	0.0015468178683499484	0	0.0007734089341749742	540
Efra.gene6586_i0_length1651.p1	3.1	2.0	38	2	20.0	1508.3197	0.0017436236368084158	0.000871372198001229	0.0013074979174048224	540
Efra.gene6586_i0_length1651.p1	5.1	2.0	20	1	16.0	1163.147	0.000773522995670019	0.00026850428882436533	0.0005210136422471921	540
Efra.gene6586_i0_length1651.p1	5.3	2.0	20	1	9.0	531.8514	0.0007395811934206721	0.0002442399004579642	0.0004919105469393182	540
Efra.gene6586_i0_length1651.p1	7.1	2.0	20	1	13.0	1949.623	0.0009207059503632782	0.0006427317409720108	0.0007817188456676445	540
Efra.gene6586_i0_length1651.p1	7.2	2.0	20	1	10.0	730.7444	0.0008456043164289464	0.00037724913510435725	0.0006114267257666518	540
Efra.gene6586_i0_length1651.p1	10.1	2.0	20	1	12.0	1245.103	0.0007888878172905527	0.00035162707210513634	0.0005702574446978445	540
Efra.gene6586_i0_length1651.p1	10.2	2.0	40	2	30.0	0	0.0027283812402135984	0	0.0013641906201067992	540
Efra.gene6586_i0_length1651.p1	10.3	0.5	40	2	35.0	1509.2019	0.0035252120991796	0.0010288203776615595	0.00227701623842058	540
Efra.gene6586_i0_length1651.p1	12.2	2.0	20	1	11.0	734.752	0.0009247931137406883	0.0003101645998098465	0.0006174788567752675	540
Efra.gene67076_i0_length270.p1	5.3	2.02	34	2	16.0	2189.7892	0.007977505007683653	0.006101440355548656	0.007039472681616155	89
Efra.gene67076_i0_length270.p1	10.1	2.0	16	1	14.0	1010.139	0.005584262077449979	0.001730859902183568	0.0036575609898167735	89
Efra.gene67076_i0_length270.p1	12.1	1.68	16	1	10.0	607.2974	0.008258503044485648	0.002848098839383496	0.005553300941934573	89
Efra.gene67076_i0_length270.p1	12.2	2.0	16	1	13.0	542.2876	0.00663130506482087	0.0013889444570421247	0.004010124760931497	89
Efra.gene6780_i0_length1629.p1	0.3	2.0	11	1	14.0	698.1553	0.0029395017355585426	0.0013720012195923875	0.0021557514775754653	543
Efra.gene6780_i0_length1629.p1	10.3	2.0	11	1	9.0	990.8954	0.0009014749172329838	0.0006717597165342872	0.0007866173168836355	543
Efra.gene68755_i0_length267.p1	0.3	2.0	15	1	19.0	827.8486	0.024615941076101856	0.010038539547116539	0.017327240311609197	88
Efra.gene69555_i0_length267.p1	3.2	1.28	8	1	9.0	1374.944	0.009910892784622103	0.005021549192332312	0.007466220988477207	88
Efra.gene69555_i0_length267.p1	5.1	4.0	68	4	55.0	2767.2482	0.016316500689914464	0.003919907541667844	0.010118204115791153	88
Efra.gene69555_i0_length267.p1	5.2	4.0	34	2	20.0	0	0.014133932126733358	0	0.007066966063366679	88
Efra.gene69555_i0_length267.p1	7.2	4.0	60	3	35.0	2917.6118	0.01816127452330351	0.009242753087016227	0.013702013805159868	88
Efra.gene69555_i0_length267.p1	7.3	4.0	112	5	75.0	6239.7303	0.03340976384333552	0.014718101187242323	0.024063932515288922	88
Efra.gene6991_i0_length1602.p1	12.2	0.95	27	2	21.0	943.6457	0.0017887009909294568	0.0004035775205893585	0.0010961392557594077	533
Efra.gene70882_i0_length264.p1	1.2	2.0	32	2	26.0	0	0.0249624400823371	0	0.01248122004116855	87
Efra.gene70882_i0_length264.p1	7.2	2.0	16	1	16.0	1720.373	0.0083977256252254	0.00551264317427732	0.00695518439975136	87
Efra.gene70882_i0_length264.p1	10.2	2.0	48	3	32.0	0	0.01806376545244865	0	0.009031882726224325	87
Efra.gene70882_i0_length264.p1	12.2	2.0	48	3	38.0	2141.709	0.019829419742903788	0.005611596306900568	0.012720508024902178	87
Efra.gene74167_i0_length258.p1	1.3	0.64	14	1	9.0	2003.834	0.011424778955975217	0.022199847471719377	0.016812313213847296	85
Efra.gene7558_i0_length1539.p1	3.1	2.58	57	4	34.0	3828.0906999999997	0.0031262626925588396	0.0023324713276135275	0.0027293670100861835	512
Efra.gene7558_i0_length1539.p1	5.1	5.75	44	4	43.0	6909.514	0.002192529780207256	0.0016822398715471603	0.001937384825877208	512
Efra.gene7558_i0_length1539.p1	7.2	2.91	68	6	77.0	7344.2119999999995	0.00686723192912414	0.003998819125595063	0.0054330255273596015	512
Efra.gene7558_i0_length1539.p1	7.3	6.0	42	3	32.0	3297.3895	0.0024500493485112716	0.0013368076668470303	0.0018934285076791508	512
Efra.gene7558_i0_length1539.p1	10.1	3.5	57	4	35.0	8454.653199999999	0.0024267545160793365	0.002518237122635031	0.0024724958193571836	512
Efra.gene7558_i0_length1539.p1	10.2	4.07	35	3	29.0	0	0.00278166993631152	0	0.00139083496815576	512
Efra.gene7558_i0_length1539.p1	10.3	4.33	69	5	44.0	4983.3229	0.00467405354221581	0.0035829029277531154	0.004128478234984462	512
Efra.gene7558_i0_length1539.p1	12.1	2.55	35	3	30.0	7124.263999999999	0.004306680298589196	0.005807827184738136	0.005057253741663666	512
Efra.gene7558_i0_length1539.p1	12.2	7.86	117	10	98.0	12863.792899999999	0.008689639840049222	0.005727225594452363	0.0072084327172507925	512
