Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene43037_i0_length354.p1	1.1	2.76	87	6	67.0	14858.5177	0.04647126276411173	0.05152475877377856	0.048998010768945145	117
Efra.gene43037_i0_length354.p1	1.2	3.29	50	3	45.0	0	0.031408400608209174	0	0.015704200304104587	117
Efra.gene43037_i0_length354.p1	1.3	4.61	50	3	34.0	3564.0105000000003	0.03043260393882295	0.027215221204265883	0.028823912571544416	117
Efra.gene43037_i0_length354.p1	3.1	4.19	263	14	166.0	12151.291299999999	0.06631353743336155	0.03211478870389478	0.049214163068628164	117
Efra.gene43037_i0_length354.p1	5.1	4.11	121	7	83.0	16171.355999999998	0.018640443569153925	0.016787802571993478	0.0177141230705737	117
Efra.gene43037_i0_length354.p1	5.2	4.0	170	9	75.0	0	0.0393523447658947	0	0.01967617238294735	117
Efra.gene43037_i0_length354.p1	5.3	5.19	121	7	72.0	6108.588100000001	0.02598081149843978	0.012491282187718403	0.019236046843079092	117
Efra.gene43037_i0_length354.p1	7.1	2.82	70	4	52.0	8858.4298	0.016861420913879432	0.013251512994231305	0.015056466954055369	117
Efra.gene43037_i0_length354.p1	7.2	3.74	149	9	107.0	18268.099300000005	0.04107373475845569	0.04235821843248328	0.04171597659546948	117
Efra.gene43037_i0_length354.p1	7.3	6.16	87	6	73.0	23613.464	0.02442483099545542	0.041744080744846715	0.03308445587015107	117
Efra.gene43037_i0_length354.p1	10.1	2.04	70	4	51.0	10254.519	0.014027907618721904	0.012071551853199936	0.01304972973596092	117
Efra.gene43037_i0_length354.p1	10.2	4.58	90	5	67.0	0	0.02799221876383508	0	0.01399610938191754	117
Efra.gene43037_i0_length354.p1	10.3	5.12	61	4	57.0	13174.022	0.0261444697614111	0.040503768094823686	0.033324118928117395	117
Efra.gene43037_i0_length354.p1	12.1	2.38	103	6	57.0	9381.829300000001	0.03565995534613847	0.03339218293437776	0.03452606914025812	117
Efra.gene43037_i0_length354.p1	12.2	1.41	107	6	71.0	9349.2932	0.026625668130022748	0.01763114930820324	0.022128408719112994	117
Efra.gene43037_i0_length354.p1	12.3	3.43	90	5	70.0	13105.608999999999	0.0259628929213738	0.02714917116384515	0.026556032042609475	117
Efra.gene43796_i1_length351.p1	7.2	1.56	32	3	28.0	3918.665	0.010840924514075156	0.009164532853531816	0.010002728683803485	116
Efra.gene44522_i0_length345.p1	3.4	2.04	27	2	18.0	1401.4079	0.010469948756165135	0.0033004211128582835	0.006885184934511709	114
Efra.gene47379_i0_length333.p1	0.1	4.25	118	6	85.0	23005.117000000002	0.06970518014857038	0.06305043268189833	0.06637780641523436	110
Efra.gene47379_i0_length333.p1	0.2	2.0	186	10	161.0	35839.053700000004	0.14676209746453645	0.23485308699722782	0.19080759223088212	110
Efra.gene47379_i0_length333.p1	0.3	3.43	106	5	78.0	16660.9256	0.08022818544058456	0.16103529229995292	0.12063173887026873	110
Efra.gene47379_i0_length333.p1	0.4	10.0	83	6	75.0	25930.618	0.07527348552318634	0.07631430504063287	0.0757938952819096	110
Efra.gene47379_i0_length333.p1	1.1	2.04	43	2	32.0	2035.962	0.023607653702691224	0.007509366929369733	0.015558510316030479	110
Efra.gene47379_i0_length333.p1	1.2	4.07	56	3	41.0	0	0.03043759549850089	0	0.015218797749250446	110
Efra.gene47379_i0_length333.p1	1.4	2.0	191	12	165.0	55756.5712	0.12040715602603315	0.17562305184799118	0.14801510393701217	110
Efra.gene47379_i0_length333.p1	3.2	4.0	48	3	39.0	8565.5391	0.03404055954195204	0.024615682983900468	0.029328121262926252	110
Efra.gene47379_i0_length333.p1	3.4	6.21	70	4	59.0	13343.668	0.03556609865351854	0.03256808248644775	0.034067090569983145	110
Efra.gene47379_i0_length333.p1	5.2	3.74	93	4	31.0	0	0.01730072175344243	0	0.008650360876721216	110
Efra.gene47379_i0_length333.p1	5.3	4.01	66	4	51.0	6206.276	0.019574179572119967	0.013498653191310224	0.016536416381715095	110
Efra.gene47379_i0_length333.p1	5.4	4.97	88	5	68.0	0	0.03274900345541651	0	0.016374501727708254	110
Efra.gene47379_i0_length333.p1	7.1	2.05	68	3	47.0	4016.184	0.016209956924024996	0.006390215393987763	0.01130008615900638	110
Efra.gene47379_i0_length333.p1	7.2	3.28	124	6	75.0	9871.5813	0.030622091971575924	0.02434580982010826	0.02748395089584209	110
Efra.gene47379_i0_length333.p1	7.3	4.0	68	3	42.0	2634.8698	0.01494690155811556	0.0049543597319012195	0.009950630645008389	110
Efra.gene47379_i0_length333.p1	10.2	2.13	44	3	33.0	0	0.01466458027777032	0	0.00733229013888516	110
Efra.gene47379_i0_length333.p1	10.3	2.08	61	3	46.0	5696.9078	0.02244171232151747	0.018629852260821048	0.020535782291169258	110
Efra.gene47379_i0_length333.p1	12.1	2.02	68	3	41.0	1490.5605	0.02728242516673465	0.005642870309097141	0.016462647737915895	110
Efra.gene47379_i0_length333.p1	12.2	2.2	134	8	90.0	15011.064900000001	0.03589862809335974	0.03010970653682666	0.0330041673150932	110
Efra.gene47379_i0_length333.p1	12.3	2.01	43	2	28.0	1527.0719	0.011046030806548125	0.0033647440281166447	0.0072053874173323845	110
Efra.gene48207_i0_length327.p1	1.2	2.0	13	1	6.0	0	0.004536768976741324	0	0.002268384488370662	108
Efra.gene48207_i0_length327.p1	10.1	2.0	13	1	12.0	1659.415	0.0035757411577134264	0.0021162400437001725	0.0028459906007067995	108
Efra.gene48207_i0_length327.p1	10.3	2.0	13	1	11.0	648.0023	0.005465875988131268	0.002158319313908468	0.0038120976510198678	108
Efra.gene48207_i0_length327.p1	12.2	1.66	13	1	11.0	762.384	0.004468862139193959	0.0015575346713946237	0.003013198405294291	108
Efra.gene482_i1_length4723.p1	0.2	2.0	20	1	12.0	371.914	0.0007713249269516965	0.00017185032301650875	0.00047158762498410265	1560
Efra.gene482_i1_length4723.p1	1.4	2.0	20	1	11.0	951.9113	0.0005660165454215234	0.00021142192864196697	0.0003887192370317452	1560
Efra.gene482_i1_length4723.p1	3.1	2.0	20	1	12.0	696.2286	0.00035953122704834574	0.0001380052981196851	0.0002487682625840154	1560
Efra.gene482_i1_length4723.p1	3.4	2.0	20	1	16.0	1623.968	0.0006800992354432055	0.00027948758147025023	0.00047979340845672786	1560
Efra.gene482_i1_length4723.p1	5.4	2.0	20	1	13.0	0	0.0004414694093254676	0	0.0002207347046627338	1560
Efra.gene482_i1_length4723.p1	10.2	2.0	20	1	9.0	0	0.00028201115918789077	0	0.00014100557959394538	1560
Efra.gene482_i1_length4723.p1	10.3	2.0	20	1	16.0	805.5808	0.000550409889713918	0.00018575795173738057	0.00036808392072564927	1560
Efra.gene482_i1_length4723.p1	12.2	2.0	20	1	15.0	1063.583	0.00042188558656726193	0.0001504300133190822	0.0002861577999431721	1560
Efra.gene49456_i0_length210.p1	5.1	2.0	155	12	144.0	27644.176	0.05405407801258267	0.04796659455640713	0.0510103362844949	70
Efra.gene49456_i0_length210.p1	5.3	2.0	120	9	95.0	9420.4445	0.057296968215309156	0.03219774041972868	0.04474735431751892	70
Efra.gene49456_i0_length210.p1	10.1	2.0	291	21	267.0	59616.95190000001	0.12275008574264806	0.11730199529494885	0.12002604051879845	70
Efra.gene49456_i0_length210.p1	10.3	4.0	25	2	21.0	5924.0747	0.0160994892741321	0.030442855856288153	0.02327117256521013	70
Efra.gene49456_i0_length210.p1	12.2	2.0	60	5	64.0	10964.4388	0.040115292345595646	0.03456018614926564	0.03733773924743064	70
Efra.gene49456_i1_length324.p1	1.1	2.0	11	1	11.0	1963.881	0.008265411163268628	0.007377645035941748	0.007821528099605188	108
Efra.gene49456_i1_length324.p1	3.1	2.13	29	2	32.0	3593.6681999999996	0.013848610227047389	0.010289226311101166	0.012068918269074278	108
Efra.gene49456_i1_length324.p1	3.4	1.66	11	1	10.0	4459.138	0.0061397847644178265	0.011085028246182703	0.008612406505300265	108
Efra.gene49456_i1_length324.p1	5.1	6.0	97	6	108.0	14279.0148	0.026276287922783245	0.016058603135510347	0.021167445529146796	108
Efra.gene49456_i1_length324.p1	5.2	4.0	29	2	30.0	0	0.017052682731887703	0	0.008526341365943851	108
Efra.gene49456_i1_length324.p1	5.3	2.0	11	1	14.0	3735.743	0.005472809829532453	0.008275710223983922	0.006874260026758188	108
Efra.gene49456_i1_length324.p1	5.4	2.0	40	3	42.0	0	0.020601905768521823	0	0.010300952884260911	108
Efra.gene49456_i1_length324.p1	7.1	2.0	58	4	53.0	8175.0803	0.018617818925741873	0.013248382317864304	0.015933100621803087	108
Efra.gene49456_i1_length324.p1	7.2	0.62	29	2	27.0	4452.657999999999	0.01122810038957784	0.011184736764043432	0.011206418576810637	108
Efra.gene49456_i1_length324.p1	10.2	2.17	29	2	25.0	0	0.011315262560007963	0	0.005657631280003982	108
Efra.gene49456_i1_length324.p1	12.1	2.02	29	2	31.0	4560.228	0.021010178369142988	0.01758352516230613	0.019296851765724557	108
Efra.gene49456_i1_length324.p1	12.3	2.01	40	3	36.0	5573.5064	0.01446504034190826	0.012508060671280921	0.01348655050659459	108
Efra.gene50115_i0_length321.p1	0.1	6.14	151	10	127.0	42852.5824	0.10807784313823844	0.12187859623046947	0.11497821968435396	106
Efra.gene50115_i0_length321.p1	0.2	4.08	117	8	121.0	16082.792700000004	0.11446170849953007	0.10936743410208086	0.11191457130080545	106
Efra.gene50115_i0_length321.p1	0.3	4.34	111	7	101.0	8997.120499999999	0.10780541125361569	0.09024274514297832	0.099024078198297	106
Efra.gene50115_i0_length321.p1	0.4	8.0	75	5	76.0	19245.608000000004	0.0791555143363318	0.05877755843242371	0.06896653638437776	106
Efra.gene50115_i0_length321.p1	1.1	4.0	83	6	77.0	11771.9332	0.058949536221047955	0.0450576219439358	0.052003579082491876	106
Efra.gene50115_i0_length321.p1	1.2	2.17	58	4	36.0	0	0.027734210348380927	0	0.013867105174190463	106
Efra.gene50115_i0_length321.p1	1.3	8.0	81	5	61.0	5018.0994	0.06026567544710859	0.042295303912442114	0.05128048967977535	106
Efra.gene50115_i0_length321.p1	1.4	4.01	75	5	86.0	11710.7749	0.06512588313357769	0.038278764709761555	0.051702323921669624	106
Efra.gene50115_i0_length321.p1	3.1	4.05	90	6	86.0	11043.374099999999	0.0379203690415142	0.03221546598061931	0.03506791751106675	106
Efra.gene50115_i0_length321.p1	3.2	6.01	75	5	70.0	15635.639000000001	0.063404041720617	0.04662938021008912	0.05501671096535306	106
Efra.gene50115_i0_length321.p1	3.4	2.6	75	5	59.0	7444.1859	0.03690821558383999	0.018854759247749743	0.027881487415794867	106
Efra.gene50115_i0_length321.p1	5.1	6.22	93	7	97.0	45448.33500000001	0.024045282344433722	0.05207693181480366	0.03806110707961869	106
Efra.gene50115_i0_length321.p1	5.2	7.2	75	5	61.0	0	0.03532801064077867	0	0.017664005320389337	106
Efra.gene50115_i0_length321.p1	5.3	6.08	94	6	75.0	8622.2906	0.029871805673324033	0.019461164791548677	0.024666485232436357	106
Efra.gene50115_i0_length321.p1	5.4	4.04	56	4	51.0	0	0.025488611179923223	0	0.012744305589961612	106
Efra.gene50115_i0_length321.p1	7.1	6.06	152	11	131.0	28209.2465	0.046885885041188326	0.04657793185770489	0.04673190844944661	106
Efra.gene50115_i0_length321.p1	7.2	4.08	75	5	77.0	9737.861	0.03262504641499976	0.02492228680085153	0.028773666607925644	106
Efra.gene50115_i0_length321.p1	7.3	6.0	63	4	41.0	4112.182400000001	0.01514162758919613	0.008023938055139835	0.011582782822167983	106
Efra.gene50115_i0_length321.p1	10.1	6.0	179	13	147.0	46555.4984	0.044629297657121356	0.06049211748581053	0.05256070757146594	106
Efra.gene50115_i0_length321.p1	10.2	4.23	88	6	79.0	0	0.03643087553282564	0	0.01821543776641282	106
Efra.gene50115_i0_length321.p1	10.3	3.22	105	7	91.0	7413.0826	0.046070865532893746	0.025156827927624355	0.03561384673025905	106
Efra.gene50115_i0_length321.p1	12.1	4.0	43	3	49.0	13459.963999999998	0.033836233697353835	0.05287874983360096	0.0433574917654774	106
Efra.gene50115_i0_length321.p1	12.2	4.0	88	6	67.0	7537.7426	0.02773300723774227	0.01569000720361011	0.02171150722067619	106
Efra.gene52470_i0_length312.p1	0.4	2.0	8	1	9.0	2117.742	0.009553942393327498	0.00659212573025181	0.008073034061789655	104
Efra.gene52470_i0_length312.p1	5.4	1.46	8	1	10.0	0	0.005093877799909242	0	0.002546938899954621	104
Efra.gene56456_i0_length297.p1	1.2	2.0	7	1	8.0	0	0.006666272782150518	0	0.003333136391075259	98
Efra.gene56589_i0_length261.p1	0.2	2.25	64	3	54.0	11538.850199999999	0.06296163938605709	0.09671559507850108	0.07983861723227909	86
Efra.gene56589_i0_length261.p1	3.2	3.92	36	2	25.0	5826.4259999999995	0.027910417036484232	0.021416754438083285	0.024663585737283757	86
Efra.gene56589_i0_length261.p1	10.2	2.64	36	2	24.0	0	0.013641470025832856	0	0.006820735012916428	86
Efra.gene59164_i0_length291.p1	0.4	2.0	11	1	8.0	1050.595	0.009200092675056108	0.00354282636531664	0.006371459520186374	96
Efra.gene59690_i0_length288.p1	1.2	4.05	50	3	33.0	0	0.028366744970361547	0	0.014183372485180774	95
Efra.gene59690_i0_length288.p1	1.3	2.0	19	1	18.0	488.5306	0.019842434642464747	0.004594380097347813	0.01221840736990628	95
Efra.gene59690_i0_length288.p1	3.1	2.08	39	2	31.0	927.9078999999999	0.015251693105314034	0.003020297793791671	0.009135995449552852	95
Efra.gene59690_i0_length288.p1	3.2	2.36	26	2	21.0	3346.2757	0.02122366870226969	0.0111349427330908	0.016179305717680247	95
Efra.gene59690_i0_length288.p1	3.4	2.0	19	1	11.0	835.7048	0.007677962421187767	0.002361777266450697	0.005019869843819232	95
Efra.gene59690_i0_length288.p1	5.1	4.48	65	4	73.0	5113.932699999999	0.020191252824875543	0.006538297537998475	0.013364775181437008	95
Efra.gene59690_i0_length288.p1	5.2	4.0	39	2	23.0	0	0.014862759265266333	0	0.0074313796326331664	95
Efra.gene59690_i0_length288.p1	5.3	4.0	39	2	38.0	1454.2341999999999	0.016887527473985857	0.0036623748091900448	0.01027495114158795	95
Efra.gene59690_i0_length288.p1	7.1	2.04	39	2	33.0	1287.3786	0.013178531609005768	0.002371795610321548	0.007775163609663658	95
Efra.gene59690_i0_length288.p1	7.2	2.06	58	3	45.0	1951.4225	0.02127429547498959	0.005572600204231901	0.013423447839610747	95
Efra.gene59690_i0_length288.p1	7.3	6.0	50	3	51.0	2914.9192000000003	0.02101556835614744	0.006346349392511595	0.013680958874329517	95
Efra.gene59690_i0_length288.p1	10.1	2.0	58	3	55.0	7368.91	0.01863149340071733	0.010683494207966092	0.014657493804341712	95
Efra.gene59690_i0_length288.p1	10.2	2.11	39	2	27.0	0	0.01389276026315083	0	0.006946380131575415	95
Efra.gene59690_i0_length288.p1	10.3	2.06	39	2	31.0	1355.7912999999999	0.017511725175371758	0.005133719582708425	0.011322722379040091	95
Efra.gene59690_i0_length288.p1	12.2	2.15	46	3	39.0	3341.9415	0.018012294095966466	0.00776180885292832	0.012887051474447393	95
Efra.gene59690_i0_length288.p1	12.3	0.55	31	2	28.0	2169.208	0.012790140933897829	0.005534301595592768	0.009162221264745299	95
Efra.gene6007_i1_length1710.p1	3.1	2.0	10	1	13.0	4247.504	0.001065978550371411	0.002304238556492029	0.00168510855343172	570
Efra.gene6007_i1_length1710.p1	5.1	2.0	10	1	13.0	10720.51	0.0005992837596424249	0.0022844090269669246	0.0014418463933046747	570
Efra.gene6007_i1_length1710.p1	5.4	1.54	10	1	9.0	0	0.0008364683545114123	0	0.0004182341772557062	570
Efra.gene6007_i1_length1710.p1	12.1	1.8	10	1	11.0	3016.926	0.0014125688682819395	0.002204108391553369	0.0018083386299176541	570
Efra.gene60545_i1_length273.p1	0.2	2.0	12	1	10.0	1460.049	0.01114136005596895	0.011693845349584753	0.011417602702776851	90
Efra.gene60545_i1_length273.p1	1.2	2.0	24	2	18.0	0	0.01633236831626877	0	0.008166184158134386	90
Efra.gene60545_i1_length273.p1	1.3	2.0	24	2	20.0	5218.822	0.023271991247335193	0.05180703415503295	0.037539512701184066	90
Efra.gene60545_i1_length273.p1	5.1	1.44	24	2	17.0	7490.611	0.004963298829859057	0.01010899569554238	0.007536147262700719	90
Efra.gene60545_i1_length273.p1	5.2	2.0	24	2	16.0	0	0.010913716948408128	0	0.005456858474204064	90
Efra.gene60545_i1_length273.p1	5.3	2.0	12	1	10.0	2541.646	0.00469097985388496	0.006756543730534303	0.005723761792209631	90
Efra.gene60545_i1_length273.p1	7.2	2.0	24	2	18.0	7073.005999999999	0.008982480311662272	0.021320220930644063	0.015151350621153168	90
Efra.gene60545_i1_length273.p1	10.1	2.0	60	5	50.0	23337.513000000003	0.017878705788567133	0.035714595467178506	0.02679665062787282	90
Efra.gene60545_i1_length273.p1	10.3	2.0	24	2	19.0	4125.385	0.01132927022994481	0.01648864170292288	0.013908955966433847	90
Efra.gene6232_i1_length1047.p1	12.3	1.66	11	1	11.0	1912.048	0.0013716848600085422	0.0013316950244909905	0.0013516899422497664	348
Efra.gene62669_i0_length282.p1	0.1	2.01	193	14	180.0	112283.38400000002	0.1745936201064761	0.3639894989125384	0.26929155950950723	93
Efra.gene62669_i0_length282.p1	0.4	2.07	36	3	36.0	16090.391499999998	0.042735914361550956	0.05601049799899676	0.049373206180273854	93
Efra.gene62669_i0_length282.p1	1.1	2.0	35	3	35.0	16902.3344	0.030540815441989656	0.07373778437747383	0.05213929990973174	93
Efra.gene62669_i0_length282.p1	1.2	2.04	22	2	19.0	0	0.01668360204350036	0	0.00834180102175018	93
Efra.gene62669_i0_length282.p1	1.4	2.0	57	5	54.0	23723.592	0.046609221687496705	0.08838440531227837	0.06749681349988754	93
Efra.gene62669_i0_length282.p1	3.1	2.0	35	3	33.0	7303.9472000000005	0.01658482757029466	0.024285283348163392	0.020435055459229023	93
Efra.gene62669_i0_length282.p1	3.4	2.0	85	6	66.0	35244.081999999995	0.04705847935566696	0.10174495899104742	0.0744017191733572	93
Efra.gene62669_i0_length282.p1	5.4	2.04	63	5	69.0	0	0.039305018378654535	0	0.019652509189327268	93
Efra.gene62669_i0_length282.p1	7.1	2.0	22	2	30.0	16625.18	0.012238128082654426	0.03128801334322814	0.02176307071294128	93
Efra.gene6459_i2_length357.p1	1.2	2.0	11	1	13.0	0	0.008996643564046355	0	0.0044983217820231776	118
Efra.gene6459_i2_length357.p1	10.1	2.0	11	1	17.0	1306.476	0.00463634234856063	0.0015249412091262737	0.003080641778843452	118
Efra.gene6519_i1_length1659.p1	12.3	2.29	50	3	23.0	2463.4721	0.0018081300427385326	0.0010816675492971157	0.0014448987960178242	552
Efra.gene6586_i0_length1651.p1	1.1	2.0	20	1	17.0	1283.508	0.002554763450464849	0.0009643421800803126	0.0017595528152725807	540
Efra.gene6586_i0_length1651.p1	1.2	2.0	20	1	10.0	0	0.0015122563255804415	0	0.0007561281627902208	540
Efra.gene6586_i0_length1651.p1	3.1	2.0	38	2	20.0	1508.3197	0.0017310762783809236	0.0008637103861058858	0.0012973933322434046	540
Efra.gene6586_i0_length1651.p1	5.1	2.0	20	1	16.0	1163.147	0.0007785566791935776	0.00026162191611790264	0.0005200892976557402	540
Efra.gene6586_i0_length1651.p1	5.3	2.0	20	1	9.0	531.8514	0.000703646978082744	0.00023563976797227014	0.00046964337302750705	540
Efra.gene6586_i0_length1651.p1	7.1	2.0	20	1	13.0	1949.623	0.0009133269661684692	0.0006319045179214095	0.0007726157420449393	540
Efra.gene6586_i0_length1651.p1	7.2	2.0	20	1	10.0	730.7444	0.0008317111399687288	0.0003671148224632954	0.0005994129812160121	540
Efra.gene6586_i0_length1651.p1	10.1	2.0	20	1	12.0	1245.103	0.0007151482315426854	0.0003175741845326475	0.0005163612080376664	540
Efra.gene6586_i0_length1651.p1	10.2	2.0	40	2	30.0	0	0.002715663014401911	0	0.0013578315072009556	540
Efra.gene6586_i0_length1651.p1	10.3	0.5	40	2	35.0	1509.2019	0.0034782847197198977	0.0010053481629177415	0.00224181644131882	540
Efra.gene6586_i0_length1651.p1	12.2	2.0	20	1	11.0	734.752	0.000893772427838792	0.00030021661390494615	0.0005969945208718691	540
Efra.gene67076_i0_length270.p1	5.3	2.02	34	2	16.0	2189.7892	0.007589899988308249	0.0058865975091796224	0.006738248748743935	89
Efra.gene67076_i0_length270.p1	10.1	2.0	16	1	14.0	1010.139	0.0050622852345156375	0.001563236922246566	0.003312761078381102	89
Efra.gene67076_i0_length270.p1	12.1	1.68	16	1	10.0	607.2974	0.008224353982846839	0.002841545149978687	0.005532949566412763	89
Efra.gene67076_i0_length270.p1	12.2	2.0	16	1	13.0	542.2876	0.006408868685830764	0.0013443964980235407	0.0038766325919271528	89
Efra.gene68755_i0_length267.p1	0.3	2.0	15	1	19.0	827.8486	0.024428453900177994	0.010001908393455857	0.017215181146816926	88
Efra.gene6959_i0_length1608.p1	0.3	2.0	11	1	14.0	698.1553	0.0029552096627080996	0.0013848472586106514	0.0021700284606593753	536
Efra.gene6959_i0_length1608.p1	10.3	2.0	11	1	9.0	990.8954	0.0009010908175820205	0.0006650065575113036	0.0007830486875466621	536
Efra.gene6991_i0_length1602.p1	12.2	0.95	27	2	21.0	943.6457	0.001728701915690244	0.00039063347897784343	0.0010596676973340436	533
Efra.gene70882_i0_length264.p1	1.2	2.0	32	2	26.0	0	0.024404688288677475	0	0.012202344144338738	87
Efra.gene70882_i0_length264.p1	7.2	2.0	16	1	16.0	1720.373	0.008259752010723927	0.00536455310803691	0.006812152559380419	87
Efra.gene70882_i0_length264.p1	10.2	2.0	48	3	32.0	0	0.017979562026385065	0	0.008989781013192533	87
Efra.gene70882_i0_length264.p1	12.2	2.0	48	3	38.0	2141.709	0.019164274001308265	0.00543161419095548	0.012297944096131871	87
Efra.gene74167_i0_length258.p1	1.3	0.64	14	1	9.0	2003.834	0.011088419359024416	0.021062095178502792	0.016075257268763604	85
Efra.gene7558_i0_length1539.p1	3.1	2.58	57	4	34.0	3828.0906999999997	0.003103765671003297	0.0023119623457978932	0.0027078640084005953	512
Efra.gene7558_i0_length1539.p1	5.1	5.75	44	4	43.0	6909.514	0.002206797618514999	0.0016391202557363572	0.001922958937125678	512
Efra.gene7558_i0_length1539.p1	7.2	2.91	68	6	77.0	7344.2119999999995	0.006754404140605419	0.0038913959947173013	0.00532290006766136	512
Efra.gene7558_i0_length1539.p1	7.3	6.0	42	3	32.0	3297.3895	0.002446665433620106	0.0013320525315242574	0.0018893589825721819	512
Efra.gene7558_i0_length1539.p1	10.1	3.5	57	4	35.0	8454.653199999999	0.0021999188763275964	0.0022743615725968405	0.0022371402244622182	512
Efra.gene7558_i0_length1539.p1	10.2	4.07	35	3	29.0	0	0.0027687033076519486	0	0.0013843516538259743	512
Efra.gene7558_i0_length1539.p1	10.3	4.33	69	5	44.0	4983.3229	0.004611832864985758	0.003501160119433527	0.0040564964922096425	512
Efra.gene7558_i0_length1539.p1	12.1	2.55	35	3	30.0	7124.263999999999	0.004288872096523644	0.005794462938048643	0.005041667517286144	512
Efra.gene7558_i0_length1539.p1	12.2	7.86	117	10	98.0	12863.792899999999	0.008398159957604557	0.005543534871775674	0.006970847414690116	512
Efra.gene7558_i0_length1539.p1	12.3	6.59	113	9	102.0	13585.6114	0.00864512176684361	0.0064312361594175745	0.007538178963130592	512
Efra.gene7598_i0_length1533.p1	1.1	4.97	65	5	48.0	9354.1209	0.007637770315576572	0.007441477032244473	0.0075396236739105225	510
Efra.gene7598_i0_length1533.p1	1.2	2.12	22	2	14.0	0	0.00224169761203689	0	0.001120848806018445	510
Efra.gene7598_i0_length1533.p1	1.3	4.0	38	3	27.0	2217.455	0.005544209679512208	0.003884573960388511	0.004714391819950359	510
Efra.gene7598_i0_length1533.p1	3.4	1.74	27	2	16.0	3065.5375	0.0020803035437086284	0.0016137865949195235	0.001847045069314076	510
Efra.gene7598_i0_length1533.p1	5.1	2.28	27	2	16.0	2006.241	0.0008243541309108468	0.00047780006275355454	0.0006510770968322007	510
Efra.gene7598_i0_length1533.p1	5.2	3.37	49	4	30.0	0	0.003611156343223278	0	0.001805578171611639	510
Efra.gene7598_i0_length1533.p1	5.4	2.14	49	4	27.0	0	0.002804629188655912	0	0.001402314594327956	510
Efra.gene7598_i0_length1533.p1	7.1	3.25	38	3	35.0	5870.6317	0.0026036017587607947	0.0020146946810044694	0.002309148219882632	510
Efra.gene7598_i0_length1533.p1	7.2	2.77	38	3	24.0	3457.3363	0.0021135247792146523	0.0018390842861919754	0.0019763045327033137	510
Efra.gene7598_i0_length1533.p1	7.3	8.0	97	7	73.0	21804.985	0.005603343581310361	0.008843143626655661	0.007223243603983011	510
Efra.gene7598_i0_length1533.p1	10.1	4.44	49	4	42.0	13715.880000000001	0.002650255211011128	0.003704138122598867	0.0031771966668049977	510
Efra.gene7598_i0_length1533.p1	10.2	4.25	38	3	23.0	0	0.0022044793881615516	0	0.0011022396940807758	510
Efra.gene7598_i0_length1533.p1	10.3	8.0	65	5	58.0	18207.3731	0.006103074365357266	0.012842217495593583	0.009472645930475424	510
Efra.gene7598_i0_length1533.p1	12.1	5.96	54	4	45.0	8005.4404	0.006458536804176782	0.006536694653289413	0.006497615728733098	510
Efra.gene7598_i0_length1533.p1	12.3	5.62	97	7	66.0	12023.152099999998	0.005615839191564384	0.005713910001247614	0.0056648745964059995	510
Efra.gene7751_i0_length1518.p1	3.1	6.05	62	4	49.0	3081.9024	0.004535077061976162	0.0018871047222330634	0.003211090892104613	505
Efra.gene7751_i0_length1518.p1	3.4	8.87	105	6	61.0	6825.8352	0.008009683569897948	0.0036288921993555137	0.005819287884626731	505
Efra.gene7751_i0_length1518.p1	5.1	7.3	83	6	62.0	5931.8856	0.003225999705371408	0.0014267065849558258	0.002326353145163617	505
Efra.gene7751_i0_length1518.p1	5.2	2.05	31	2	14.0	0	0.0017018915043309705	0	0.0008509457521654853	505
Efra.gene7751_i0_length1518.p1	5.4	6.09	93	6	58.0	0	0.006084410077040108	0	0.003042205038520054	505
Efra.gene7751_i0_length1518.p1	7.1	6.0	53	3	38.0	2277.2104	0.002854755422052854	0.0007892350445529038	0.001821995233302879	505
Efra.gene7751_i0_length1518.p1	10.1	5.85	62	3	30.0	1398.1648	0.0019117824011537132	0.0003813297229848902	0.0011465560620693017	505
Efra.gene7751_i0_length1518.p1	10.3	2.0	22	1	9.0	311.3918	0.000956405303413788	0.00022180876259459822	0.0005891070330041931	505
Efra.gene7751_i0_length1518.p1	12.1	1.92	41	2	18.0	966.1794	0.002608993085251611	0.0007967270115953116	0.0017028600484234613	505
Efra.gene7751_i0_length1518.p1	12.3	2.0	19	1	11.0	308.561	0.0009452402599662824	0.00014809312097024662	0.0005466666904682645	505
Efra.gene813_i1_length4026.p1	1.1	1.66	26	2	15.0	2233.9239	0.0009077327696085133	0.0006758743106982139	0.0007918035401533637	1341
Efra.gene813_i1_length4026.p1	3.1	8.31	107	8	89.0	9877.5242	0.0031019957471658164	0.002277654378809673	0.0026898250629877446	1341
Efra.gene813_i1_length4026.p1	3.4	12.42	145	11	131.0	18060.6561	0.006477678959506593	0.003615883186808696	0.005046781073157644	1341
Efra.gene813_i1_length4026.p1	5.1	14.15	159	12	143.0	23995.139000000003	0.0028020202632050737	0.002173340480735285	0.0024876803719701794	1341
Efra.gene813_i1_length4026.p1	5.2	8.29	99	8	76.0	0	0.0034792050674455443	0	0.0017396025337227722	1341
Efra.gene813_i1_length4026.p1	5.3	2.02	50	4	39.0	7825.8224	0.0012278403644396874	0.0013962180538692737	0.0013120292091544806	1341
Efra.gene813_i1_length4026.p1	5.4	17.01	193	15	169.0	0	0.006676360642148012	0	0.003338180321074006	1341
